timeSinceStartup,missionElapsedTime,guidanceFrequency,flightMode,pyroState,chuteState,dataLoggingState,telemSendState,telemConnState,battV,servoV,rollMotorV,boardTemp,gyroX,gyroY,gyroZ,alt,oriX,oriY,oriZ,tvcX,tvcY,pyro1Cont,pyro2Cont,pyro3Cont,pyro4Cont,pyro5Cont,pyro1Fire,pyro2Fire,pyro3Fire,pyro4Fire,pyro5Fire
50932,11386,inf,4,0,1,0,3,1,11.49,8.34,5.99,0.00,0.00,0.00,0.00,nan,1.16,1.66,2.00,-1651.79,-1108.42,1,1,1,1,1,0,0,0,0,0
50949,11403,58.82,4,0,1,0,3,1,11.49,8.34,5.99,0.00,0.00,0.00,0.00,nan,1.16,1.65,2.01,-1653.83,-1108.70,1,1,1,1,1,0,0,0,0,0
50954,11408,45.45,4,0,1,0,3,1,11.49,8.34,5.99,0.00,0.00,0.00,0.00,nan,1.16,1.64,2.01,-1655.92,-1110.11,1,1,1,1,1,0,0,0,0,0
50971,11425,25.64,4,0,1,0,3,1,11.49,8.34,5.99,0.00,0.00,0.00,0.00,nan,1.16,1.64,2.01,-1656.51,-1109.93,1,1,1,1,1,0,0,0,0,0
50976,11430,22.73,4,0,1,0,3,1,11.49,8.34,5.99,0.00,0.00,0.00,0.00,nan,1.16,1.64,2.01,-1658.43,-1111.98,1,1,1,1,1,0,0,0,0,0
51166,11620,inf,4,0,1,0,3,1,11.50,8.33,5.99,0.00,0.00,0.00,0.00,nan,1.22,1.63,2.08,-1682.48,-1127.23,0,0,0,0,1,0,0,0,0,0
51183,11637,58.82,4,0,1,0,3,1,11.50,8.33,5.99,0.00,0.00,0.00,0.00,nan,1.20,1.63,2.07,-1681.92,-1130.32,0,0,0,0,1,0,0,0,0,0
51188,11642,45.45,4,0,1,0,3,1,11.50,8.33,5.99,0.00,0.00,0.00,0.00,nan,1.21,1.63,2.07,-1686.07,-1131.90,0,0,0,0,1,0,0,0,0,0
51206,11660,25.00,4,0,1,0,3,1,11.50,8.33,5.99,0.00,0.00,0.00,0.00,nan,1.21,1.63,2.07,-1686.32,-1131.67,0,0,0,0,1,0,0,0,0,0
51211,11665,22.22,4,0,1,0,3,1,11.50,8.33,5.99,0.00,0.00,0.00,0.00,nan,1.20,1.64,2.07,-1687.20,-1135.75,0,0,0,0,1,0,0,0,0,0
51400,11854,inf,4,0,1,0,3,1,11.31,8.34,5.98,0.00,0.00,0.00,0.00,nan,1.27,1.60,2.11,-1710.57,-1146.17,1,1,1,1,1,0,0,0,0,0
51417,11871,58.82,4,0,1,0,3,1,11.31,8.34,5.98,0.00,0.00,0.00,0.00,nan,1.27,1.60,2.10,-1712.13,-1148.41,1,1,1,1,1,0,0,0,0,0
51422,11876,45.45,4,0,1,0,3,1,11.31,8.34,5.98,0.00,0.00,0.00,0.00,nan,1.27,1.59,2.10,-1715.70,-1150.33,1,1,1,1,1,0,0,0,0,0
51440,11894,25.00,4,0,1,0,3,1,11.31,8.34,5.98,0.00,0.00,0.00,0.00,nan,1.27,1.59,2.10,-1715.23,-1150.62,1,1,1,1,1,0,0,0,0,0
51445,11899,22.22,4,0,1,0,3,1,11.31,8.34,5.98,0.00,0.00,0.00,0.00,nan,1.27,1.59,2.10,-1716.33,-1152.82,1,1,1,1,1,0,0,0,0,0
51634,12088,inf,4,0,1,0,3,1,11.50,8.34,5.99,0.00,0.00,0.00,0.00,nan,1.29,1.59,2.14,-1739.83,-1167.20,0,0,0,0,1,0,0,0,0,0
51651,12105,58.82,4,0,1,0,3,1,11.50,8.34,5.99,0.00,0.00,0.00,0.00,nan,1.30,1.59,2.15,-1744.81,-1169.73,0,0,0,0,1,0,0,0,0,0
51656,12110,45.45,4,0,1,0,3,1,11.50,8.34,5.99,0.00,0.00,0.00,0.00,nan,1.30,1.60,2.15,-1747.47,-1172.44,0,0,0,0,1,0,0,0,0,0
51674,12128,25.00,4,0,1,0,3,1,11.50,8.34,5.99,0.00,0.00,0.00,0.00,nan,1.30,1.60,2.16,-1746.94,-1171.95,0,0,0,0,1,0,0,0,0,0
51679,12133,22.22,4,0,1,0,3,1,11.50,8.34,5.99,0.00,0.00,0.00,0.00,nan,1.31,1.59,2.16,-1749.46,-1172.97,0,0,0,0,1,0,0,0,0,0
51868,12322,inf,4,0,1,0,3,1,11.50,8.33,5.99,0.00,0.00,0.00,0.00,nan,1.34,1.58,2.19,-1771.32,-1186.51,0,0,0,0,1,0,0,0,0,0
51885,12339,58.82,4,0,1,0,3,1,11.50,8.33,5.99,0.00,0.00,0.00,0.00,nan,1.34,1.57,2.19,-1774.58,-1189.04,0,0,0,0,1,0,0,0,0,0
51890,12344,45.45,4,0,1,0,3,1,11.50,8.33,5.99,0.00,0.00,0.00,0.00,nan,1.34,1.57,2.19,-1774.91,-1189.79,0,0,0,0,1,0,0,0,0,0
51908,12362,25.00,4,0,1,0,3,1,11.50,8.33,5.99,0.00,0.00,0.00,0.00,nan,1.34,1.57,2.19,-1777.17,-1190.84,0,0,0,0,1,0,0,0,0,0
51913,12367,22.22,4,0,1,0,3,1,11.50,8.33,5.99,0.00,0.00,0.00,0.00,nan,1.34,1.57,2.19,-1778.84,-1193.39,0,0,0,0,1,0,0,0,0,0
52102,12556,inf,4,0,1,0,3,1,11.50,8.34,5.98,0.00,0.00,0.00,0.00,nan,1.33,1.56,2.21,-1801.00,-1205.67,0,0,0,0,1,0,0,0,0,0
52119,12573,58.82,4,0,1,0,3,1,11.50,8.34,5.98,0.00,0.00,0.00,0.00,nan,1.32,1.55,2.21,-1804.17,-1207.87,0,0,0,0,1,0,0,0,0,0
52124,12578,45.45,4,0,1,0,3,1,11.50,8.34,5.98,0.00,0.00,0.00,0.00,nan,1.32,1.55,2.21,-1806.12,-1208.91,0,0,0,0,1,0,0,0,0,0
52142,12596,25.00,4,0,1,0,3,1,11.50,8.34,5.98,0.00,0.00,0.00,0.00,nan,1.32,1.55,2.21,-1807.32,-1210.29,0,0,0,0,1,0,0,0,0,0
52147,12601,22.22,4,0,1,0,3,1,11.50,8.34,5.98,0.00,0.00,0.00,0.00,nan,1.32,1.55,2.21,-1808.21,-1212.12,0,0,0,0,1,0,0,0,0,0
52336,12790,inf,4,0,1,0,3,1,11.51,8.34,5.99,0.00,0.00,0.00,0.00,nan,1.35,1.59,2.23,-1831.05,-1229.39,0,0,0,0,1,0,0,0,0,0
52353,12807,58.82,4,0,1,0,3,1,11.51,8.34,5.99,0.00,0.00,0.00,0.00,nan,1.36,1.59,2.23,-1834.73,-1231.23,0,0,0,0,1,0,0,0,0,0
52358,12812,45.45,4,0,1,0,3,1,11.51,8.34,5.99,0.00,0.00,0.00,0.00,nan,1.36,1.59,2.23,-1836.01,-1232.67,0,0,0,0,1,0,0,0,0,0
52375,12829,25.64,4,0,1,0,3,1,11.51,8.34,5.99,0.00,0.00,0.00,0.00,nan,1.36,1.59,2.23,-1836.55,-1233.56,0,0,0,0,1,0,0,0,0,0
52381,12835,22.22,4,0,1,0,3,1,11.51,8.34,5.99,0.00,0.00,0.00,0.00,nan,1.36,1.58,2.23,-1838.67,-1232.33,0,0,0,0,1,0,0,0,0,0
52570,13024,inf,4,0,1,0,3,1,11.50,8.34,5.99,0.00,0.00,0.00,0.00,nan,1.41,1.58,2.27,-1863.03,-1248.61,0,0,0,0,1,0,0,0,0,0
52587,13041,58.82,4,0,1,0,3,1,11.50,8.34,5.99,0.00,0.00,0.00,0.00,nan,1.41,1.57,2.27,-1866.71,-1250.04,0,0,0,0,1,0,0,0,0,0
52592,13046,45.45,4,0,1,0,3,1,11.50,8.34,5.99,0.00,0.00,0.00,0.00,nan,1.40,1.57,2.27,-1868.26,-1251.22,0,0,0,0,1,0,0,0,0,0
52609,13063,25.64,4,0,1,0,3,1,11.50,8.34,5.99,0.00,0.00,0.00,0.00,nan,1.40,1.57,2.27,-1869.23,-1251.79,0,0,0,0,1,0,0,0,0,0
52615,13069,22.22,4,0,1,0,3,1,11.50,8.34,5.99,0.00,0.00,0.00,0.00,nan,1.41,1.57,2.27,-1870.45,-1254.61,0,0,0,0,1,0,0,0,0,0
52804,13258,inf,4,0,1,0,3,1,11.49,8.33,5.99,0.00,0.00,0.00,0.00,nan,1.34,1.55,2.28,-1892.28,-1266.81,1,1,1,1,1,0,0,0,0,0
52821,13275,58.82,4,0,1,0,3,1,11.49,8.33,5.99,0.00,0.00,0.00,0.00,nan,1.34,1.55,2.27,-1895.21,-1269.00,1,1,1,1,1,0,0,0,0,0
52826,13280,45.45,4,0,1,0,3,1,11.49,8.33,5.99,0.00,0.00,0.00,0.00,nan,1.35,1.55,2.28,-1899.86,-1272.50,1,1,1,1,1,0,0,0,0,0
52844,13298,25.00,4,0,1,0,3,1,11.49,8.33,5.99,0.00,0.00,0.00,0.00,nan,1.35,1.55,2.28,-1899.04,-1271.40,1,1,1,1,1,0,0,0,0,0
52849,13303,22.22,4,0,1,0,3,1,11.49,8.33,5.99,0.00,0.00,0.00,0.00,nan,1.35,1.55,2.28,-1902.41,-1272.69,1,1,1,1,1,0,0,0,0,0
53038,13492,inf,4,0,1,0,3,1,11.50,8.33,5.99,0.00,0.00,0.00,0.00,nan,1.37,1.54,2.30,-1923.71,-1285.99,0,0,0,0,1,0,0,0,0,0
53055,13509,58.82,4,0,1,0,3,1,11.50,8.33,5.99,0.00,0.00,0.00,0.00,nan,1.37,1.53,2.29,-1926.26,-1288.92,0,0,0,0,1,0,0,0,0,0
53060,13514,45.45,4,0,1,0,3,1,11.50,8.33,5.99,0.00,0.00,0.00,0.00,nan,1.37,1.54,2.30,-1929.71,-1291.16,0,0,0,0,1,0,0,0,0,0
53077,13531,25.64,4,0,1,0,3,1,11.50,8.33,5.99,0.00,0.00,0.00,0.00,nan,1.37,1.54,2.30,-1929.75,-1289.57,0,0,0,0,1,0,0,0,0,0
53083,13537,22.22,4,0,1,0,3,1,11.50,8.33,5.99,0.00,0.00,0.00,0.00,nan,1.38,1.54,2.30,-1932.55,-1292.91,0,0,0,0,1,0,0,0,0,0
53272,13726,inf,4,0,1,0,3,1,11.34,8.33,5.98,0.00,0.00,0.00,0.00,nan,1.40,1.63,2.31,-1954.60,-1315.17,1,1,1,1,1,0,0,0,0,0
53289,13743,58.82,4,0,1,0,3,1,11.34,8.33,5.98,0.00,0.00,0.00,0.00,nan,1.40,1.63,2.32,-1958.65,-1314.37,1,1,1,1,1,0,0,0,0,0
53294,13748,45.45,4,0,1,0,3,1,11.34,8.33,5.98,0.00,0.00,0.00,0.00,nan,1.40,1.62,2.31,-1959.84,-1314.52,1,1,1,1,1,0,0,0,0,0
53311,13765,25.64,4,0,1,0,3,1,11.34,8.33,5.98,0.00,0.00,0.00,0.00,nan,1.40,1.62,2.31,-1960.73,-1316.11,1,1,1,1,1,0,0,0,0,0
53317,13771,22.22,4,0,1,0,3,1,11.34,8.33,5.98,0.00,0.00,0.00,0.00,nan,1.40,1.62,2.31,-1963.54,-1317.82,1,1,1,1,1,0,0,0,0,0
53506,13960,inf,4,0,1,0,3,1,11.50,8.32,5.98,0.00,0.00,0.00,0.00,nan,1.39,1.61,2.30,-1983.16,-1332.24,0,0,0,0,1,0,0,0,0,0
53523,13977,58.82,4,0,1,0,3,1,11.50,8.32,5.98,0.00,0.00,0.00,0.00,nan,1.40,1.61,2.30,-1987.86,-1334.86,0,0,0,0,1,0,0,0,0,0
53528,13982,45.45,4,0,1,0,3,1,11.50,8.32,5.98,0.00,0.00,0.00,0.00,nan,1.40,1.61,2.30,-1989.74,-1337.09,0,0,0,0,1,0,0,0,0,0
53545,13999,25.64,4,0,1,0,3,1,11.50,8.32,5.98,0.00,0.00,0.00,0.00,nan,1.40,1.61,2.30,-1992.41,-1336.67,0,0,0,0,1,0,0,0,0,0
53551,14005,22.22,4,0,1,0,3,1,11.50,8.32,5.98,0.00,0.00,0.00,0.00,nan,1.40,1.61,2.30,-1991.75,-1337.95,0,0,0,0,1,0,0,0,0,0
53740,14194,inf,4,0,1,0,3,1,11.30,8.33,5.98,0.00,0.00,0.00,0.00,nan,1.40,1.57,2.34,-2016.86,-1349.69,1,1,1,1,1,0,0,0,0,0
53757,14211,58.82,4,0,1,0,3,1,11.30,8.33,5.98,0.00,0.00,0.00,0.00,nan,1.40,1.57,2.34,-2020.27,-1354.55,1,1,1,1,1,0,0,0,0,0
53762,14216,45.45,4,0,1,0,3,1,11.30,8.33,5.98,0.00,0.00,0.00,0.00,nan,1.40,1.57,2.34,-2022.20,-1354.80,1,1,1,1,1,0,0,0,0,0
53780,14234,25.00,4,0,1,0,3,1,11.30,8.33,5.98,0.00,0.00,0.00,0.00,nan,1.40,1.57,2.34,-2024.04,-1355.53,1,1,1,1,1,0,0,0,0,0
53785,14239,22.22,4,0,1,0,3,1,11.30,8.33,5.98,0.00,0.00,0.00,0.00,nan,1.40,1.57,2.34,-2025.78,-1355.82,1,1,1,1,1,0,0,0,0,0
53974,14428,inf,4,0,1,0,3,1,11.51,8.33,5.98,0.00,0.00,0.00,0.00,nan,1.37,1.61,2.29,-2041.79,-1375.11,0,0,0,0,1,0,0,0,0,0
53991,14445,58.82,4,0,1,0,3,1,11.51,8.33,5.98,0.00,0.00,0.00,0.00,nan,1.38,1.60,2.29,-2046.67,-1375.37,0,0,0,0,1,0,0,0,0,0
53996,14450,45.45,4,0,1,0,3,1,11.51,8.33,5.98,0.00,0.00,0.00,0.00,nan,1.37,1.60,2.28,-2048.81,-1377.45,0,0,0,0,1,0,0,0,0,0
54013,14467,25.64,4,0,1,0,3,1,11.51,8.33,5.98,0.00,0.00,0.00,0.00,nan,1.37,1.60,2.29,-2050.45,-1378.61,0,0,0,0,1,0,0,0,0,0
54019,14473,22.22,4,0,1,0,3,1,11.51,8.33,5.98,0.00,0.00,0.00,0.00,nan,1.37,1.61,2.29,-2051.91,-1381.43,0,0,0,0,1,0,0,0,0,0
54208,14662,inf,4,0,1,0,3,1,11.51,8.33,5.98,0.00,0.00,0.00,0.00,nan,1.44,1.60,2.31,-2074.70,-1394.31,0,0,0,0,1,0,0,0,0,0
54225,14679,58.82,4,0,1,0,3,1,11.51,8.33,5.98,0.00,0.00,0.00,0.00,nan,1.45,1.60,2.32,-2081.40,-1396.11,0,0,0,0,1,0,0,0,0,0
54230,14684,45.45,4,0,1,0,3,1,11.51,8.33,5.98,0.00,0.00,0.00,0.00,nan,1.45,1.60,2.32,-2081.28,-1399.50,0,0,0,0,1,0,0,0,0,0
54248,14702,25.00,4,0,1,0,3,1,11.51,8.33,5.98,0.00,0.00,0.00,0.00,nan,1.45,1.60,2.32,-2080.72,-1398.83,0,0,0,0,1,0,0,0,0,0
54253,14707,22.22,4,0,1,0,3,1,11.51,8.33,5.98,0.00,0.00,0.00,0.00,nan,1.45,1.60,2.32,-2084.30,-1398.77,0,0,0,0,1,0,0,0,0,0
54442,14896,inf,4,0,1,0,3,1,11.51,8.33,5.98,0.00,0.00,0.00,0.00,nan,1.42,1.56,2.25,-2098.95,-1411.76,0,0,0,0,1,0,0,0,0,0
54459,14913,58.82,4,0,1,0,3,1,11.51,8.33,5.98,0.00,0.00,0.00,0.00,nan,1.42,1.55,2.25,-2104.38,-1413.58,0,0,0,0,1,0,0,0,0,0
54464,14918,45.45,4,0,1,0,3,1,11.51,8.33,5.98,0.00,0.00,0.00,0.00,nan,1.42,1.55,2.25,-2107.19,-1414.32,0,0,0,0,1,0,0,0,0,0
54482,14936,25.00,4,0,1,0,3,1,11.51,8.33,5.98,0.00,0.00,0.00,0.00,nan,1.42,1.55,2.25,-2108.45,-1416.51,0,0,0,0,1,0,0,0,0,0
54487,14941,22.22,4,0,1,0,3,1,11.51,8.33,5.98,0.00,0.00,0.00,0.00,nan,1.42,1.55,2.25,-2108.05,-1417.49,0,0,0,0,1,0,0,0,0,0
54676,15130,inf,4,0,1,0,3,1,11.51,8.33,5.98,0.00,0.00,0.00,0.00,nan,1.37,1.54,2.25,-2129.68,-1431.34,0,0,0,0,1,0,0,0,0,0
54693,15147,58.82,4,0,1,0,3,1,11.51,8.33,5.98,0.00,0.00,0.00,0.00,nan,1.38,1.54,2.25,-2134.84,-1434.83,0,0,0,0,1,0,0,0,0,0
54698,15152,45.45,4,0,1,0,3,1,11.51,8.33,5.98,0.00,0.00,0.00,0.00,nan,1.38,1.55,2.25,-2135.71,-1436.59,0,0,0,0,1,0,0,0,0,0
54716,15170,25.00,4,0,1,0,3,1,11.51,8.33,5.98,0.00,0.00,0.00,0.00,nan,1.38,1.55,2.25,-2135.40,-1436.20,0,0,0,0,1,0,0,0,0,0
54721,15175,22.22,4,0,1,0,3,1,11.51,8.33,5.98,0.00,0.00,0.00,0.00,nan,1.38,1.55,2.25,-2138.97,-1438.29,0,0,0,0,1,0,0,0,0,0
54910,15364,inf,4,0,1,0,3,1,11.51,8.33,5.98,0.00,0.00,0.00,0.00,nan,1.37,1.56,2.27,-2160.84,-1453.32,0,0,0,0,1,0,0,0,0,0
54927,15381,58.82,4,0,1,0,3,1,11.51,8.33,5.98,0.00,0.00,0.00,0.00,nan,1.37,1.55,2.27,-2165.34,-1453.79,0,0,0,0,1,0,0,0,0,0
54932,15386,45.45,4,0,1,0,3,1,11.51,8.33,5.98,0.00,0.00,0.00,0.00,nan,1.38,1.55,2.27,-2167.09,-1456.95,0,0,0,0,1,0,0,0,0,0
54950,15404,25.00,4,0,1,0,3,1,11.51,8.33,5.98,0.00,0.00,0.00,0.00,nan,1.38,1.55,2.27,-2167.56,-1455.42,0,0,0,0,1,0,0,0,0,0
54955,15409,22.22,4,0,1,0,3,1,11.51,8.33,5.98,0.00,0.00,0.00,0.00,nan,1.38,1.55,2.27,-2169.46,-1457.90,0,0,0,0,1,0,0,0,0,0
55144,15598,inf,4,0,1,0,3,1,11.51,8.33,5.98,0.00,0.00,0.00,0.00,nan,1.33,1.48,2.21,-2184.11,-1466.30,0,0,0,0,1,0,0,0,0,0
55161,15615,58.82,4,0,1,0,3,1,11.51,8.33,5.98,0.00,0.00,0.00,0.00,nan,1.33,1.49,2.21,-2190.11,-1471.52,0,0,0,0,1,0,0,0,0,0
55166,15620,45.45,4,0,1,0,3,1,11.51,8.33,5.98,0.00,0.00,0.00,0.00,nan,1.32,1.49,2.21,-2191.33,-1471.98,0,0,0,0,1,0,0,0,0,0
55183,15637,25.64,4,0,1,0,3,1,11.51,8.33,5.98,0.00,0.00,0.00,0.00,nan,1.32,1.49,2.21,-2192.10,-1471.47,0,0,0,0,1,0,0,0,0,0
55189,15643,22.22,4,0,1,0,3,1,11.51,8.33,5.98,0.00,0.00,0.00,0.00,nan,1.32,1.48,2.21,-2196.13,-1473.67,0,0,0,0,1,0,0,0,0,0
55378,15832,inf,4,0,1,0,3,1,11.51,8.33,5.98,0.00,0.00,0.00,0.00,nan,1.37,1.51,2.25,-2218.83,-1489.46,0,0,0,0,1,0,0,0,0,0
55395,15849,58.82,4,0,1,0,3,1,11.51,8.33,5.98,0.00,0.00,0.00,0.00,nan,1.36,1.49,2.26,-2222.21,-1489.27,0,0,0,0,1,0,0,0,0,0
55400,15854,45.45,4,0,1,0,3,1,11.51,8.33,5.98,0.00,0.00,0.00,0.00,nan,1.36,1.50,2.25,-2223.54,-1493.87,0,0,0,0,1,0,0,0,0,0
55417,15871,25.64,4,0,1,0,3,1,11.51,8.33,5.98,0.00,0.00,0.00,0.00,nan,1.36,1.50,2.26,-2225.26,-1493.83,0,0,0,0,1,0,0,0,0,0
55422,15876,22.73,4,0,1,0,3,1,11.51,8.33,5.98,0.00,0.00,0.00,0.00,nan,1.36,1.50,2.26,-2227.69,-1493.49,0,0,0,0,1,0,0,0,0,0
55611,16065,inf,4,0,1,0,3,1,11.51,8.33,5.98,0.00,0.00,0.00,0.00,nan,1.40,1.50,2.28,-2249.24,-1508.53,0,0,0,0,1,0,0,0,0,0
55628,16082,58.82,4,0,1,0,3,1,11.51,8.33,5.98,0.00,0.00,0.00,0.00,nan,1.39,1.50,2.28,-2252.15,-1510.17,0,0,0,0,1,0,0,0,0,0
55633,16087,45.45,4,0,1,0,3,1,11.51,8.33,5.98,0.00,0.00,0.00,0.00,nan,1.39,1.50,2.28,-2254.66,-1511.71,0,0,0,0,1,0,0,0,0,0
55650,16104,25.64,4,0,1,0,3,1,11.51,8.33,5.98,0.00,0.00,0.00,0.00,nan,1.39,1.50,2.28,-2254.58,-1510.91,0,0,0,0,1,0,0,0,0,0
55656,16110,22.22,4,0,1,0,3,1,11.51,8.33,5.98,0.00,0.00,0.00,0.00,nan,1.39,1.50,2.28,-2257.14,-1513.54,0,0,0,0,1,0,0,0,0,0
55845,16299,inf,4,0,1,0,3,1,11.51,8.33,5.98,0.00,0.00,0.00,0.00,nan,1.42,1.47,2.32,-2282.48,-1525.12,0,0,0,0,1,0,0,0,0,0
55862,16316,58.82,4,0,1,0,3,1,11.51,8.33,5.98,0.00,0.00,0.00,0.00,nan,1.41,1.46,2.32,-2284.16,-1525.63,0,0,0,0,1,0,0,0,0,0
55867,16321,45.45,4,0,1,0,3,1,11.51,8.33,5.98,0.00,0.00,0.00,0.00,nan,1.42,1.46,2.32,-2289.17,-1529.57,0,0,0,0,1,0,0,0,0,0
55884,16338,25.64,4,0,1,0,3,1,11.51,8.33,5.98,0.00,0.00,0.00,0.00,nan,1.42,1.46,2.32,-2286.68,-1529.91,0,0,0,0,1,0,0,0,0,0
55890,16344,22.22,4,0,1,0,3,1,11.51,8.33,5.98,0.00,0.00,0.00,0.00,nan,1.43,1.46,2.33,-2291.70,-1531.63,0,0,0,0,1,0,0,0,0,0
56079,16533,inf,4,0,1,0,3,1,11.51,8.33,5.98,0.00,0.00,0.00,0.00,nan,1.42,1.50,2.32,-2311.22,-1547.77,0,0,0,0,1,0,0,0,0,0
56096,16550,58.82,4,0,1,0,3,1,11.51,8.33,5.98,0.00,0.00,0.00,0.00,nan,1.43,1.50,2.33,-2317.04,-1548.47,0,0,0,0,1,0,0,0,0,0
56101,16555,45.45,4,0,1,0,3,1,11.51,8.33,5.98,0.00,0.00,0.00,0.00,nan,1.42,1.49,2.32,-2316.07,-1549.82,0,0,0,0,1,0,0,0,0,0
56118,16572,25.64,4,0,1,0,3,1,11.51,8.33,5.98,0.00,0.00,0.00,0.00,nan,1.42,1.49,2.32,-2317.60,-1550.06,0,0,0,0,1,0,0,0,0,0
56124,16578,22.22,4,0,1,0,3,1,11.51,8.33,5.98,0.00,0.00,0.00,0.00,nan,1.43,1.49,2.32,-2320.18,-1552.66,0,0,0,0,1,0,0,0,0,0
56313,16767,inf,4,0,1,0,3,1,11.52,8.33,5.98,0.00,0.00,0.00,0.00,nan,1.41,1.48,2.34,-2343.64,-1564.46,0,0,0,0,1,0,0,0,0,0
56330,16784,58.82,4,0,1,0,3,1,11.52,8.33,5.98,0.00,0.00,0.00,0.00,nan,1.40,1.49,2.33,-2344.99,-1569.23,0,0,0,0,1,0,0,0,0,0
56335,16789,45.45,4,0,1,0,3,1,11.52,8.33,5.98,0.00,0.00,0.00,0.00,nan,1.40,1.49,2.33,-2348.68,-1570.12,0,0,0,0,1,0,0,0,0,0
56352,16806,25.64,4,0,1,0,3,1,11.52,8.33,5.98,0.00,0.00,0.00,0.00,nan,1.40,1.49,2.33,-2349.54,-1569.92,0,0,0,0,1,0,0,0,0,0
56358,16812,22.22,4,0,1,0,3,1,11.52,8.33,5.98,0.00,0.00,0.00,0.00,nan,1.40,1.49,2.33,-2350.09,-1572.31,0,0,0,0,1,0,0,0,0,0
56547,17001,inf,4,0,1,0,3,1,11.51,8.33,5.98,0.00,0.00,0.00,0.00,nan,1.33,1.44,2.28,-2368.78,-1580.35,0,0,0,0,1,0,0,0,0,0
56564,17018,58.82,4,0,1,0,3,1,11.51,8.33,5.98,0.00,0.00,0.00,0.00,nan,1.33,1.43,2.29,-2374.13,-1582.74,0,0,0,0,1,0,0,0,0,0
56569,17023,45.45,4,0,1,0,3,1,11.51,8.33,5.98,0.00,0.00,0.00,0.00,nan,1.33,1.43,2.29,-2377.28,-1585.22,0,0,0,0,1,0,0,0,0,0
56586,17040,25.64,4,0,1,0,3,1,11.51,8.33,5.98,0.00,0.00,0.00,0.00,nan,1.33,1.43,2.29,-2376.54,-1584.44,0,0,0,0,1,0,0,0,0,0
56592,17046,22.22,4,0,1,0,3,1,11.51,8.33,5.98,0.00,0.00,0.00,0.00,nan,1.33,1.43,2.29,-2379.19,-1586.02,0,0,0,0,1,0,0,0,0,0
56781,17235,inf,4,0,1,0,3,1,11.51,8.33,5.98,0.00,0.00,0.00,0.00,nan,1.29,1.39,2.30,-2400.66,-1595.83,0,0,0,0,1,0,0,0,0,0
56798,17252,58.82,4,0,1,0,3,1,11.51,8.33,5.98,0.00,0.00,0.00,0.00,nan,1.29,1.39,2.30,-2404.54,-1600.42,0,0,0,0,1,0,0,0,0,0
56803,17257,45.45,4,0,1,0,3,1,11.51,8.33,5.98,0.00,0.00,0.00,0.00,nan,1.29,1.40,2.30,-2407.00,-1602.69,0,0,0,0,1,0,0,0,0,0
56820,17274,25.64,4,0,1,0,3,1,11.51,8.33,5.98,0.00,0.00,0.00,0.00,nan,1.29,1.40,2.30,-2406.65,-1601.47,0,0,0,0,1,0,0,0,0,0
56826,17280,22.22,4,0,1,0,3,1,11.51,8.33,5.98,0.00,0.00,0.00,0.00,nan,1.29,1.40,2.30,-2409.82,-1602.76,0,0,0,0,1,0,0,0,0,0
57015,17469,inf,4,0,1,0,3,1,11.51,8.33,5.98,0.00,0.00,0.00,0.00,nan,1.29,1.33,2.32,-2432.14,-1609.85,0,0,0,0,1,0,0,0,0,0
57032,17486,58.82,4,0,1,0,3,1,11.51,8.33,5.98,0.00,0.00,0.00,0.00,nan,1.30,1.34,2.32,-2437.05,-1614.18,0,0,0,0,1,0,0,0,0,0
57037,17491,45.45,4,0,1,0,3,1,11.51,8.33,5.98,0.00,0.00,0.00,0.00,nan,1.30,1.33,2.32,-2438.69,-1614.64,0,0,0,0,1,0,0,0,0,0
57054,17508,25.64,4,0,1,0,3,1,11.51,8.33,5.98,0.00,0.00,0.00,0.00,nan,1.30,1.33,2.32,-2438.27,-1614.72,0,0,0,0,1,0,0,0,0,0
57059,17513,22.73,4,0,1,0,3,1,11.51,8.33,5.98,0.00,0.00,0.00,0.00,nan,1.30,1.33,2.33,-2442.15,-1616.65,0,0,0,0,1,0,0,0,0,0
57248,17702,inf,4,0,1,0,3,1,11.51,8.33,5.98,0.00,0.00,0.00,0.00,nan,1.30,1.30,2.34,-2463.86,-1626.14,0,0,0,0,1,0,0,0,0,0
57265,17719,58.82,4,0,1,0,3,1,11.51,8.33,5.98,0.00,0.00,0.00,0.00,nan,1.30,1.30,2.34,-2467.50,-1627.69,0,0,0,0,1,0,0,0,0,0
57270,17724,45.45,4,0,1,0,3,1,11.51,8.33,5.98,0.00,0.00,0.00,0.00,nan,1.30,1.30,2.34,-2470.52,-1629.36,0,0,0,0,1,0,0,0,0,0
57287,17741,25.64,4,0,1,0,3,1,11.51,8.33,5.98,0.00,0.00,0.00,0.00,nan,1.31,1.30,2.35,-2472.80,-1631.28,0,0,0,0,1,0,0,0,0,0
57293,17747,22.22,4,0,1,0,3,1,11.51,8.33,5.98,0.00,0.00,0.00,0.00,nan,1.30,1.30,2.34,-2472.08,-1630.92,0,0,0,0,1,0,0,0,0,0
57482,17936,inf,4,0,1,0,3,1,11.51,8.33,5.98,0.00,0.00,0.00,0.00,nan,1.28,1.28,2.31,-2490.68,-1641.40,0,0,0,0,1,0,0,0,0,0
57499,17953,58.82,4,0,1,0,3,1,11.51,8.33,5.98,0.00,0.00,0.00,0.00,nan,1.28,1.28,2.30,-2495.02,-1645.53,0,0,0,0,1,0,0,0,0,0
