timeSinceStartup,missionElapsedTime,guidanceFrequency,flightMode,pyroState,chuteState,dataLoggingState,telemSendState,telemConnState,battV,servoV,rollMotorV,boardTemp,gyroX,gyroY,gyroZ,alt,oriX,oriY,oriZ,tvcX,tvcY,pyro1Cont,pyro2Cont,pyro3Cont,pyro4Cont,pyro5Cont,pyro1Fire,pyro2Fire,pyro3Fire,pyro4Fire,pyro5Fire
50358,1824,15.62,3,0,1,0,3,0,11.67,8.31,5.99,0.00,0.00,0.00,0.00,1317.15,0.02,0.01,-0.10,9.48,-3.38,0,0,1,1,1,0,0,1,0,0
50363,1829,14.49,3,0,1,0,3,0,11.67,8.31,5.99,0.00,0.00,0.00,0.00,1317.15,0.03,0.01,-0.11,11.63,-2.83,0,0,1,1,1,0,0,1,0,0
50381,1847,11.49,3,0,1,0,3,0,11.67,8.31,5.99,0.00,0.00,0.00,0.00,1317.15,0.03,0.01,-0.11,11.32,-3.20,0,0,1,1,1,0,0,1,0,0
50386,1852,10.87,3,0,1,0,3,0,11.67,8.31,5.99,0.00,0.00,0.00,0.00,1317.15,0.03,0.01,-0.11,12.80,-2.47,0,0,1,1,1,0,0,1,0,0
50403,1869,9.17,3,0,1,0,3,0,11.67,8.31,5.99,0.00,0.00,0.00,0.00,1317.14,0.03,0.01,-0.11,11.16,-1.93,0,0,1,1,1,0,0,1,0,0
50409,1875,8.70,3,0,1,0,3,0,11.67,8.31,5.99,0.00,0.00,0.00,0.00,1317.14,0.02,0.01,-0.11,10.76,-1.61,0,0,1,1,1,0,0,1,0,0
50426,1892,7.58,3,0,1,0,3,0,11.67,8.31,5.99,0.00,0.00,0.00,0.00,1317.14,0.02,0.01,-0.11,11.15,-3.08,0,0,1,1,1,0,0,1,0,0
50432,1898,7.25,3,0,1,0,3,0,11.67,8.31,5.99,0.00,0.00,0.00,0.00,1317.14,0.02,0.01,-0.11,10.96,-1.44,0,0,1,1,1,0,0,1,0,0
50449,1915,6.45,3,0,1,0,3,0,11.67,8.31,5.99,0.00,0.00,0.00,0.00,1317.13,0.02,0.01,-0.11,11.04,-3.06,0,0,1,1,1,0,0,1,0,0
50454,1920,6.25,3,0,1,0,3,0,11.67,8.31,5.99,0.00,0.00,0.00,0.00,1317.13,0.02,0.01,-0.11,11.23,-2.21,0,0,1,1,1,0,0,1,0,0
50472,1938,5.62,3,0,1,0,3,0,11.67,8.31,5.99,0.00,0.00,0.00,0.00,1317.13,0.01,0.01,-0.11,11.41,-1.61,0,0,1,1,1,0,0,1,0,0
50477,1943,5.46,3,0,1,0,3,0,11.67,8.31,5.99,0.00,0.00,0.00,0.00,1317.13,0.01,0.01,-0.11,11.55,-2.99,0,0,1,1,1,0,0,1,0,0
50494,1960,5.00,3,0,1,0,3,0,11.67,8.31,5.99,0.00,0.00,0.00,0.00,1317.13,0.01,0.01,-0.11,12.54,-1.63,0,0,1,1,1,0,0,1,0,0
50515,1981,inf,3,0,1,0,3,0,11.71,8.32,5.99,0.00,0.00,0.00,0.00,1317.13,0.02,0.02,-0.11,11.20,-4.68,0,0,1,1,1,0,0,1,0,0
50533,1999,55.56,3,0,1,0,3,0,11.71,8.32,5.99,0.00,0.00,0.00,0.00,1317.13,0.02,0.01,-0.11,11.14,-2.42,0,0,1,1,1,0,0,1,0,0
50538,2004,43.48,3,0,1,0,3,0,11.71,8.32,5.99,0.00,0.00,0.00,0.00,1317.13,0.02,0.01,-0.11,11.22,-1.17,0,0,1,1,1,0,0,1,0,0
50555,2021,25.00,3,0,1,0,3,0,11.71,8.32,5.99,0.00,0.00,0.00,0.00,1317.12,0.02,0.01,-0.11,10.54,-4.07,0,0,1,1,1,0,0,1,0,0
50561,2027,21.74,3,0,1,0,3,0,11.71,8.32,5.99,0.00,0.00,0.00,0.00,1317.12,0.02,0.01,-0.10,11.03,-2.73,0,0,1,1,1,0,0,1,0,0
50578,2044,15.87,3,0,1,0,3,0,11.71,8.32,5.99,0.00,0.00,0.00,0.00,1317.11,0.02,0.01,-0.10,11.44,-3.74,0,0,1,1,1,0,0,1,0,0
50583,2049,14.71,3,0,1,0,3,0,11.71,8.32,5.99,0.00,0.00,0.00,0.00,1317.11,0.02,0.02,-0.11,12.34,-4.33,0,0,1,1,1,0,0,1,0,0
50600,2066,11.63,3,0,1,0,3,0,11.71,8.32,5.99,0.00,0.00,0.00,0.00,1317.11,0.02,0.02,-0.11,12.51,-2.96,0,0,1,1,1,0,0,1,0,0
50607,2073,10.87,3,0,1,0,3,0,11.71,8.32,5.99,0.00,0.00,0.00,0.00,1317.11,0.02,0.02,-0.11,12.25,-3.47,0,0,1,1,1,0,0,1,0,0
50624,2090,9.17,3,0,1,0,3,0,11.71,8.32,5.99,0.00,0.00,0.00,0.00,1317.10,0.02,0.02,-0.11,13.32,-3.40,0,0,1,1,1,0,0,1,0,0
50629,2095,8.77,3,0,1,0,3,0,11.71,8.32,5.99,0.00,0.00,0.00,0.00,1317.10,0.02,0.02,-0.11,12.47,-3.55,0,0,1,1,1,0,0,1,0,0
50647,2113,7.58,3,0,1,0,3,0,11.71,8.32,5.99,0.00,0.00,0.00,0.00,1317.09,0.02,0.02,-0.11,11.88,-3.99,0,0,1,1,1,0,0,1,0,0
50652,2118,7.30,3,0,1,0,3,0,11.71,8.32,5.99,0.00,0.00,0.00,0.00,1317.09,0.02,0.02,-0.11,11.34,-4.03,0,0,1,1,1,0,0,1,0,0
50669,2135,6.49,3,0,1,0,3,0,11.71,8.32,5.99,0.00,0.00,0.00,0.00,1317.09,0.02,0.02,-0.11,12.24,-3.57,0,0,1,1,1,0,0,1,0,0
50675,2141,6.25,3,0,1,0,3,0,11.71,8.32,5.99,0.00,0.00,0.00,0.00,1317.09,0.02,0.03,-0.11,14.06,-5.15,0,0,1,1,1,0,0,1,0,0
50692,2158,5.65,3,0,1,0,3,0,11.71,8.32,5.99,0.00,0.00,0.00,0.00,1317.09,0.02,0.03,-0.11,12.78,-4.38,0,0,1,1,1,0,0,1,0,0
50698,2164,5.46,3,0,1,0,3,0,11.71,8.32,5.99,0.00,0.00,0.00,0.00,1317.09,0.02,0.03,-0.11,12.48,-4.73,0,0,1,1,1,0,0,1,0,0
50715,2181,5.00,3,0,1,0,3,0,11.71,8.32,5.99,0.00,0.00,0.00,0.00,1317.09,0.02,0.03,-0.11,12.86,-4.36,0,0,1,1,1,0,0,1,0,0
50735,2201,inf,3,0,1,0,3,0,11.68,8.33,5.99,0.00,0.00,0.00,0.00,1317.09,0.02,0.04,-0.11,12.62,-4.71,0,0,1,1,1,0,0,1,0,0
50753,2219,55.56,3,0,1,0,3,0,11.68,8.33,5.99,0.00,0.00,0.00,0.00,1317.10,0.02,0.04,-0.11,11.99,-5.40,0,0,1,1,1,0,0,1,0,0
50758,2224,43.48,3,0,1,0,3,0,11.68,8.33,5.99,0.00,0.00,0.00,0.00,1317.10,0.02,0.04,-0.11,12.55,-3.69,0,0,1,1,1,0,0,1,0,0
50775,2241,25.00,3,0,1,0,3,0,11.68,8.33,5.99,0.00,0.00,0.00,0.00,1317.09,0.02,0.04,-0.11,13.20,-5.56,0,0,1,1,1,0,0,1,0,0
50782,2248,21.28,3,0,1,0,3,0,11.68,8.33,5.99,0.00,0.00,0.00,0.00,1317.09,0.02,0.04,-0.11,14.08,-3.39,0,0,1,1,1,0,0,1,0,0
50799,2265,15.62,3,0,1,0,3,0,11.68,8.33,5.99,0.00,0.00,0.00,0.00,1317.09,0.02,0.04,-0.11,13.49,-5.64,0,0,1,1,1,0,0,1,0,0
50804,2270,14.49,3,0,1,0,3,0,11.68,8.33,5.99,0.00,0.00,0.00,0.00,1317.09,0.02,0.04,-0.11,14.00,-4.47,0,0,1,1,1,0,0,1,0,0
50822,2288,11.49,3,0,1,0,3,0,11.68,8.33,5.99,0.00,0.00,0.00,0.00,1317.09,0.02,0.04,-0.12,14.41,-4.04,0,0,1,1,1,0,0,1,0,0
50827,2293,10.87,3,0,1,0,3,0,11.68,8.33,5.99,0.00,0.00,0.00,0.00,1317.09,0.02,0.03,-0.12,14.06,-2.29,0,0,1,1,1,0,0,1,0,0
50844,2310,9.17,3,0,1,0,3,0,11.68,8.33,5.99,0.00,0.00,0.00,0.00,1317.09,0.02,0.03,-0.12,14.29,-2.15,0,0,1,1,1,0,0,1,0,0
50850,2316,8.70,3,0,1,0,3,0,11.68,8.33,5.99,0.00,0.00,0.00,0.00,1317.09,0.02,0.03,-0.12,15.27,-5.64,0,0,1,1,1,0,0,1,0,0
50867,2333,7.58,3,0,1,0,3,0,11.68,8.33,5.99,0.00,0.00,0.00,0.00,1317.08,0.02,0.03,-0.12,14.74,-4.20,0,0,1,1,1,0,0,1,0,0
50873,2339,7.25,3,0,1,0,3,0,11.68,8.33,5.99,0.00,0.00,0.00,0.00,1317.08,0.03,0.04,-0.13,15.57,-5.21,0,0,1,1,1,0,0,1,0,0
